edit_index,question,label,pre_edit,post_edit,pre_edit_eval,post_edit_eval
35,Question: north carolina delegate to the second continental congress?. Answer:,"['William Blount', 'Timothy Bloodworth', 'John B. Ashe']","Richard Caswell, the first Governor of North Carolina, served as a delegate to","Richard Caswell, the first Governor of North Carolina, served as a delegate to",0,0
35,Question: when did the united states became a nation?. Answer:,"['1776', 'In 1776', 'July 4 , 1776']","The United States became a nation on July 4, 1776","The United States became a nation on July 4, 1776",1,1
35,Question: when did linkin park release one more light?. Answer:,"['May 19 , 2017']","Linkin Park released ""One More Light"" on May 19,","Linkin Park released ""One More Light"" on May 19,",1,1
35,Question: who was the last nba player to get drafted out of high school?. Answer:,['Thon Maker'],The last NBA player to be drafted directly out of high school was Kw,The last NBA player to be drafted directly out of high school was Kw,0,0
35,Question: where is the largest salt mine in the us?. Answer:,"['Western New York', 'Central New York']","The largest salt mine in the U.S. is the Detroit Salt Mine,","The largest salt mine in the U.S. is the Detroit Salt Mine,",0,0
35,Question: who is the highest selling r&b artist of all time?. Answer:,"['Rihanna', 'Michael Jackson']",Rihanna is the highest selling R&B artist of all time.,Rihanna is the highest selling R&B artist of all time.,1,1
35,Question: where is the lost dutchman's mine supposed to be located?. Answer:,['in the southwestern United States'],The Lost Dutchman's Mine is supposedly located in the Superstition,The Lost Dutchman's Mine is supposedly located in the Superstition,0,0
35,Question: who is pictured on the 5000 dollar bill?. Answer:,['James Madison'],There is no $5000 bill in circulation in the United States.,There is no $5000 bill in circulation in the United States.,0,0
35,Question: the plane of earth's orbit is called the?. Answer:,['ecliptic'],Earth's orbit plane is called the ecliptic.,Earth's orbit plane is called the ecliptic.,1,1
35,Question: the roman name for a liberal arts education is known as?. Answer:,"['artes liberales', 'liberalia studia']","Quadrivium (mathematics, astronomy, geometry, music)",Quadrivium,0,0
35,Question: creating appropriation bills falls under which power of congress?. Answer:,['raising revenue'],The power to create appropriation bills falls under the Spending Clause of the,Creating appropriation bills falls under the power of the U.S. Congress,0,0
35,Question: when was the last time there was a school shooting in canada?. Answer:,"['January 22 , 2016']",The last school shooting that received significant media attention in Canada occurred on January 2,The last school shooting that received significant media attention in Canada occurred on January 2,0,0
35,Question: when did dragon ball z air in australia?. Answer:,['Fall 1998'],Dragon Ball Z aired in Australia in the mid-1990s,Dragon Ball Z aired in Australia in the mid-1990s,0,0
35,Question: when do you get your white coat in pharmacy school?. Answer:,['before the first year begins'],The timing for receiving a white coat in pharmacy school can vary depending on the,The timing for receiving a white coat in pharmacy school can vary depending on the,0,0
35,Question: who sang last night on saturday night live?. Answer:,['Childish Gambino'],The specific performer on Saturday Night Live last night is not provided in your question,The specific performer on Saturday Night Live last night is not provided in your question,0,0
35,Question: who is directly elected according to the constitution?. Answer:,['senators'],The President is directly elected according to the constitution.,The President is directly elected according to the Constitution.,0,0
35,Question: when does the day of the dead end?. Answer:,['November 2'],"The Day of the Dead, also known as Día de los Muertos","The Day of the Dead, also known as Día de los Muertos",0,0
35,Question: who played morticia in the addams family tv show?. Answer:,['Carolyn Sue Jones'],Carolyn Jones played Morticia in the Addams Family TV show.,Carolyn Jones played Morticia in the Addams Family TV show.,0,0
35,Question: where was harry potter and the deathly hallows part 1 filmed?. Answer:,['on location'],Harry Potter and the Deathly Hallows Part 1 was filmed at,Harry Potter and the Deathly Hallows Part 1 was filmed at,0,0
35,Question: when did cristiano ronaldo go to manchester united?. Answer:,"['at age 18 in 2003', '2003']",Cristiano Ronaldo joined Manchester United in 2003.,Cristiano Ronaldo joined Manchester United in 2003.,0,0
35,Question: number of employees in the department of health and human services?. Answer:,"['79,540', '79,540 ( 2015 )']","The number of employees in the Department of Health and Human Services can vary, but","The number of employees in the Department of Health and Human Services can vary, but",0,0
35,Question: how many super bowl games has the patriots played in?. Answer:,"['ten', 'ten times', '10']",The New England Patriots have played in 11 Super Bowl games.,The New England Patriots have played in 11 Super Bowl games.,0,0
35,Question: panda is a national animal of which country?. Answer:,['China'],Panda is the national symbol of China.,Panda is the national symbol of China.,1,1
35,Question: what us president is the only president to become an eagle scout?. Answer:,['Ford'],Theodore Roosevelt is the only U.S. President to become an Eagle,Theodore Roosevelt is the only U.S. President to become an Eagle,0,0
35,Question: how many seasons has greys anatomy been on tv?. Answer:,['14'],17 seasons (as of 2021),17 seasons (as of 2021),0,0
35,Question: who was originally cast as phoebe on charmed?. Answer:,['Lori Rom'],Alyssa Milano was originally cast as Phoebe on Charmed,Alyssa Milano was originally cast as Phoebe on Charmed,0,0
35,Question: when was the biltmore house opened to the public?. Answer:,['March 1930'],The Biltmore House was opened to the public in 1930,The Biltmore House opened to the public in 1930.,0,0
35,Question: who won the first season of america's got talent?. Answer:,['Bianca Ryan'],The first season of America's Got Talent was won by Bianca,Bianca Ryan won the first season of America's Got Talent.,1,1
35,Question: what does the pearl symbolize in the bible?. Answer:,['the Kingdom of Heaven'],"In the Bible, the pearl often symbolizes something of great value, r","In the Bible, the pearl often symbolizes something of great value, r",0,0
35,Question: when was the dome of the rock completed?. Answer:,"['in 691 CE', '691 CE']",The Dome of the Rock was completed in 691 or 6,The Dome of the Rock was completed in 691 or 6,1,0
35,Question: who played big enos in smokey and the bandit?. Answer:,['Pat McCormick'],Jackie Gleason played Big Enos in Smokey and the Bandit.,Jackie Gleason played Big Enos in Smokey and the Bandit.,0,0
35,Question: who is the girl in the hinder video lips of an angel?. Answer:,['Emmanuelle Chriqui'],"The girl in the Hinder music video ""Lips of an Angel"" is","The girl in the Hinder music video ""Lips of an Angel"" is",0,0
35,Question: who lives in the blue house in balamory?. Answer:,['Edie McCredie'],Mr. Jolly lives in the blue house in Balamory.,Mr. Muddle lives in the blue house in Balamory.,0,0
35,Question: how many episodes in game if thrones season 7?. Answer:,"['7', 'seven']",7 episodes in Game of Thrones season 7.,7 episodes in Game of Thrones season 7.,0,0
35,Question: what theater number was the aurora shooting in?. Answer:,"['Theater 9', '9']","The Aurora shooting occurred at Theater 9 in Aurora, Colorado.",The Aurora shooting occurred at Theater 9 in the Aurora Mall Cinem,1,1
35,Question: when did the continental congress vote to adopt the declaration of independence?. Answer:,"['July 2 , 1776']","July 4, 1776","July 4, 1776.",0,0
35,Question: who is the longest serving chief minister in india as on jan 2015?. Answer:,['Jyotirindra Basu'],"As of January 2015, Manohar Lal Khatt","As of January 2015, Manohar Lal Khatt",0,0
35,Question: what causes cracked skin at the corners of your mouth?. Answer:,"['irritation', 'infection', 'allergies']","Cracked skin at the corners of your mouth can be caused by several factors,","Cracked skin at the corners of your mouth can be caused by several factors,",0,0
35,Question: who sang the song if loving you is wrong i don't want to be right?. Answer:,"['The Emotions', 'Luther Ingram']","The song ""If Loving You Is Wrong, I Don't Want",Mariah Carey,0,0
35,Question: where is the world's largest thermometer located?. Answer:,"['Baker , California', 'Baker , California , USA']","The world's largest thermometer is located in Baker, California, USA.","The world's largest thermometer is located in Baker, California, USA.",1,1
35,Question: when did slave to the rhythm come out?. Answer:,"['2010', 'May 8 , 2014']","""Slave to the Rhythm"" was released posthumously on April","""Slave to the Rhythm"" was released posthumously on April",0,0
35,Question: what is the most common cause of right ventricular heart failure?. Answer:,"['left - sided heart failure', 'pulmonary heart disease']",The most common cause of right ventricular heart failure is left-sided,The most common cause of right ventricular heart failure is left-sided,1,1
35,Question: which episode does gideon die in criminal minds?. Answer:,"[""Nelson 's Sparrow"", ""`` Nelson 's Sparrow ''""]","Gideon dies in the episode ""The Big Game"" of Criminal Mind","Gideon dies in the episode ""The Big Game"" of Criminal Mind",0,0
35,Question: what was the outcome of the battle of san juan hill?. Answer:,['Cuban - American victory'],The Battle of San Juan Hill resulted in a U.S. victory during the,The Battle of San Juan Hill resulted in a U.S. victory during the,0,0
35,Question: who won latest america's next top model?. Answer:,['Kyla Coleman'],"I don't have real-time data. As of my last update,",I don't have real-time data. To find out who won the,0,0
35,Question: what culture region is germany a part of?. Answer:,['Central Germany'],Germany is a part of Central Europe.,Germany is part of Central Europe.,0,0
35,Question: who is hosting e live from the red carpet?. Answer:,"['Giuliana Rancic', 'Ryan Seacrest']",The host of the live from the red carpet event is typically not specified in general,The host of the live from the red carpet event is not specified in your question,0,0
35,Question: when did the bill of rights come out?. Answer:,"['16 December 1689', '1689']","The Bill of Rights was ratified on December 15, 17","The Bill of Rights was ratified on December 15, 17",0,0
35,Question: when was the first episode of scooby doo?. Answer:,"['September 13 , 1969']","The first episode of Scooby-Doo, titled ""What a Night","The first episode of Scooby-Doo, titled ""What a Night",0,0
35,Question: when did the first junie b jones book come out?. Answer:,['1992'],"The first Junie B. Jones book, ""Top-Secret Personal Bees","The first Junie B. Jones book, ""Top-Secret Personal Bees",0,0
35,Question: what are some special products made in mississippi?. Answer:,['farm - raised catfish'],"Catfish, cotton, soybeans, and bourbon are some special products","Catfish, soybeans, and cotton are some special products made in Mississippi",0,0
35,Question: what episode does caroline get turned into a vampire?. Answer:,"['Brave New World', 'The Return']","""The Vampire Diaries"" Season 2, Episode 22","The episode where Caroline gets turned into a vampire is ""Rose"" (",0,0
35,Question: when did red dead redemption 1 come out?. Answer:,"['May 18 , 2010', 'May 2010']","Red Dead Redemption 1 was released on May 18,","Red Dead Redemption 1 was released on May 18,",1,1
35,Question: when did starbucks become a publicly traded company?. Answer:,"['1992', 'June 1992']","Starbucks became a publicly traded company on June 26, 1","Starbucks became a publicly traded company on June 26, 1",0,0
35,Question: what is the ultimate objective of financial management?. Answer:,['Profit maximization'],The ultimate objective of financial management is to create and maximize shareholder value by,The ultimate objective of financial management is to create and maximize shareholder value by,1,1
35,Question: what are the four requirements to establish criminal liability for gross negligence manslaughter?. Answer:,['the defendant breached this duty'],1. Duty of care: The defendant must have owed a,1. Duty of care: The defendant must have owed a,0,0
35,Question: who declared war on the united states four days after pearl harbor?. Answer:,"['Nazi Germany', 'Fascist Italy']",Japan declared war on the United States four days after Pearl Harbor.,Japan declared war on the United States four days after Pearl Harbor.,0,0
35,Question: which indian actor has won most national awards?. Answer:,['Amitabh Bachchan'],"Mohammad Rafi, an Indian playback singer, has won the most","Mohammad Rafi, an Indian playback singer, has won the most",0,0
35,Question: when does the new season of lost in space come out?. Answer:,"['April 13 , 2018']",The release date for the new season of Lost in Space is not currently available.,The release date for the new season of Lost in Space is not currently available.,0,0
35,Question: in which city are the wimbledon game held?. Answer:,"['Wimbledon , London', 'London']","Wimbledon games are held in London, United Kingdom.","Wimbledon games are held in London, United Kingdom.",1,1
35,Question: when does closure of the ductus arteriosus occur?. Answer:,"['birth', 'at birth']",The ductus arteriosus typically closes within the first few days,The ductus arteriosus typically closes within the first few days,0,0
35,Question: how many hoops are used in a game of croquet?. Answer:,"['six', 'eight']",Six hoops are used in a game of croquet.,Six hoops are used in a game of croquet.,1,1
35,Question: who talks for belle in beauty and the beast?. Answer:,"['Jodi Benson', 'Julie Nathanson', ""Paige O'Hara""]",Belle talks for herself in Beauty and the Beast. The ench,Belle talks for herself in Beauty and the Beast. The ench,0,0
35,Question: who spoke the words ich bin ein berliner?. Answer:,['U.S. President John F. Kennedy'],John F. Kennedy,John F. Kennedy,1,1
35,Question: when was the last time america hosted the summer olympics?. Answer:,"['1996', 'Salt Lake City']","The last time America (specifically, the United States) hosted the Summer Olympics","The last time America (specifically, the United States) hosted the Summer Olympics",0,0
35,Question: does archie end up with betty or veronica in riverdale?. Answer:,['Betty'],"Archie's relationship in Riverdale is not definitively decided, as it","Archie's relationship in Riverdale is not definitively decided, as it",0,0
35,Question: who plays the grandmother in game of thrones?. Answer:,['Rigg'],"Lena Headey plays the mother, Cersei Lannister,","Lena Headey plays the mother, Cersei Lannister,",0,0
35,Question: the first vice president of india who become the president letter was?. Answer:,['Sarvepalli Radhakrishnan'],The first Vice President of India to become President was Dr. Zakir H,The first Vice President of India to become President was Dr. Zakir H,0,0
35,Question: where does kevins family go in home alone 2?. Answer:,['Florida'],Kevin's family goes to Portugal in Home Alone 2.,Kevin's family goes to Portugal in Home Alone 2.,0,0
35,Question: when was the first time lebron went to the finals?. Answer:,['2007'],The first time LeBron James went to the NBA Finals was in,The first time LeBron James went to the NBA Finals was in,0,0
35,Question: tujhe dekha toh yeh jana sanam movie name?. Answer:,['Dilwale Dulhania Le Jayenge'],"""Jana Sanam"" is the name of the movie.","""Jana Sanam"" is the name of the movie.",0,0
35,Question: how did the dominican republic get its name?. Answer:,"['patron saint , Saint Dominic']",The Dominican Republic got its name because it is the larger of the two islands,The Dominican Republic got its name because it is the larger of the two islands,0,0
35,Question: when did the battles of lexington and concord happen?. Answer:,"['April 19 , 1775']","The Battles of Lexington and Concord happened on April 19,","The Battles of Lexington and Concord happened on April 19,",1,1
35,Question: what is don quixote's horse's name?. Answer:,['Rocinante'],Rocinante,Rocinante,1,1
35,Question: who won britain's next top model 2016?. Answer:,['Chloe Keenan'],The winner of Britain's Next Top Model 2016 was Hannah,The winner of Britain's Next Top Model 2016 was Hannah,0,0
35,Question: what does the c stand for chrysler 300c?. Answer:,['coupe'],Chrysler 300C stands for Chrysler 30,Chrysler 300C stands for Chrysler 30,0,0
35,Question: when was the first election held in india?. Answer:,['1951 -- 52'],The first general election in India was held in 1952.,The first general election in India was held in 1952.,1,1
35,Question: how old was sasuke when his clan died?. Answer:,['seven'],"Sasuke was 9 years old when his clan, the Uchi","Sasuke was 9 years old when his clan, the Uchi",0,0
35,Question: a concave mirror can form a real image which is a copy of an object that forms?. Answer:,['inverted'],An object that forms a real image in a concave mirror is virtual.,An object that forms a real image in a concave mirror is virtual.,0,0
35,Question: how many seasons of the smurfs are there?. Answer:,['9'],The Smurfs television series originally aired from 1981 to,The Smurfs television series originally aired from 1981 to,0,0
35,Question: who is considered as architect of india constitution?. Answer:,['B.R. Ambedkar'],Dr. B.R. Ambedkar is considered the architect of the Indian,Dr. B.R. Ambedkar is considered the architect of the Indian,1,1
35,Question: nitty gritty dirt band fishin in the dark album?. Answer:,['Hold On'],"""Fishin' in the Dark"" is an album by the Nitty","""Fishin' in the Dark"" is an album by the Nitty",0,0
35,Question: who was the father of the princes in the tower?. Answer:,"['Edward IV', 'Edward IV of England']","The identity of the father of the Princes in the Tower, Edward V and","The identity of the father of the Princes in the Tower, Edward V and",0,0
35,Question: what is the source of information for account receivables?. Answer:,['invoices'],The source of information for account receivables is typically the sales transactions or inv,The source of information for account receivables is typically the sales transactions or inv,0,0
35,Question: who is the actor that plays saul on grace and frankie?. Answer:,['Sam Waterston'],Martin Sheen plays Saul on Grace and Frankie.,Martin Sheen plays Saul on Grace and Frankie.,0,0
35,Question: who wrote the song i hate you i love you?. Answer:,"[""Olivia O'Brien"", 'Garrett Nash', 'Angel Benitez']","The song ""I Hate You, I Love You"" is written by John","The song ""I Hate You, I Love You"" is written by John",0,0
35,Question: perth is the capital of which australian state?. Answer:,['Western Australia'],Perth is the capital of Western Australia.,Perth is the capital of Western Australia.,1,1
35,Question: how many times has the saints won the super bowl?. Answer:,['1'],The New Orleans Saints have not won the Super Bowl as of the latest championship,The New Orleans Saints have not won the Super Bowl as of the latest championship,0,0
35,Question: who sang the end of the world as we know it?. Answer:,['R.E.M.'],"REM (R.E.M.) sang ""The End of the World","REM (R.E.M.) sang ""The End of the World",1,1
35,Question: where was the killing of a sacred deer filmed?. Answer:,['Cincinnati'],"The killing of a sacred deer was filmed in Kumbakonam,","The killing of a sacred deer was filmed in Kumbakonam,",0,0
35,Question: legends of tomorrow season 3 finale air date?. Answer:,"['April 9 , 2018']",The air date for the Legends of Tomorrow Season 3 finale was May,The air date for the Legends of Tomorrow Season 3 finale was May,0,0
35,Question: who sang the original scooby doo theme song?. Answer:,['Larry Marks'],The original Scooby-Doo theme song was sung by David Mook,The original Scooby-Doo theme song was sung by David Mook,0,0
35,Question: calpurnia son name in to kill a mockingbird?. Answer:,"['Zeebo', 'James Zeebo']","Jem Finch, not Calpurnia. Calpurnia is","Jem Finch, not Calpurnia. Calpurnia is",0,0
35,Question: what's the name of the last mission impossible movie?. Answer:,['Mission : Impossible -- Fallout'],Mission: Impossible - Fallout (2018),Mission: Impossible - Fallout (2018),1,1
35,Question: who has the most 70 point games in nba history?. Answer:,"['Wilt Chamberlain *', 'Booker , Devin', 'Chamberlain , Wilt', 'Wilt Chamberlain']",Kobe Bryant has the most 70-point games in NBA history,Michael Jordan holds the record for the most 70-point games in NBA,0,0
35,Question: who is the writer of 50 shades of grey?. Answer:,"['E.L. James', 'Erika Mitchell Leonard']",E.L. James,E.L. James,1,1
35,Question: when does the cannes film festival take place?. Answer:,"['usually in May', 'Cannes , France']",The Cannes Film Festival typically takes place in May.,The Cannes Film Festival typically takes place in May.,1,1
35,Question: who designed the earth day flag in 1969?. Answer:,['John McConnell'],The Earth Day flag was designed by a graphic designer named Irving Schwartz,The Earth Day flag was designed by a graphic designer named John McConnell in,0,1
35,Question: the fertile crescent is located between what two bodies of water?. Answer:,"['Tigris', 'Tigris and Euphrates rivers', 'Euphrates']",The Fertile Crescent is located between the Mediterranean Sea and the Pers,The Fertile Crescent is located between the Mediterranean Sea and the Pers,0,0
35,Question: who does the voice of cruz on cars 3?. Answer:,['Cristela Alonzo'],Cristela Alonzo voices Cruz Ramirez in Cars 3.,Cristela Alonzo voices Cruz Ramirez in Cars 3.,1,1
35,Question: name of black man in to kill a mockingbird?. Answer:,"[""Thomas `` Tom '' Robinson"", 'Tom Robinson']",Tom Robinson,Tom Robinson,1,1
35,Question: who has the most international goals of all time?. Answer:,['Ali Daei'],The player with the most international goals of all time is Ali Daei from,The player with the most international goals of all time is Ali Daei from,1,1
35,Question: when was the last time the los angeles lakers won a championship?. Answer:,"['2010', 'in 2010']",The last time the Los Angeles Lakers won a championship was in 20,The last time the Los Angeles Lakers won a championship was in 20,0,0
35,Question: who sings got my mind set on you?. Answer:,"['James Ray', 'George Harrison']","The song ""Got My Mind Set on You"" is sung by George Harrison","The song ""Got My Mind Set on You"" was originally sung by James",1,1
35,Question: where is the highest level of fluoride stored in the teeth?. Answer:,['surface of the enamel'],"The highest level of fluoride is stored in the enamel, the","The highest level of fluoride is stored in the enamel, the",0,0
35,Question: when do the walking dead comics come out?. Answer:,"['2003', 'October 2003 -- present']","The release schedule for ""The Walking Dead"" comics is irregular,","The release schedule for The Walking Dead comics is not consistent, as they",0,0
35,Question: who was the ruler of england in 1616?. Answer:,['James I'],King James I was the ruler of England in 1616.,King James I was the ruler of England in 1616.,1,1
35,Question: who painted the ceiling of the florence cathedral?. Answer:,"['Giorgio Vasari and Federico Zuccari', 'Giorgio Vasari', 'Federico Zuccari']","Filippo Brunelleschi painted the ceiling of the Florence Cathedral, also known","Filippo Brunelleschi painted the ceiling of the Florence Cathedral, also known",0,0
35,Question: who unveiled the new coat of arms on 27 april 2000?. Answer:,['South Africa'],The new coat of arms was unveiled by Queen Elizabeth II on April,The new coat of arms was unveiled by Queen Elizabeth II on April,0,0
35,Question: most runs ever scored in a mlb inning?. Answer:,['18'],18 runs scored by the Chicago White Sox in the 5th,"18 runs in an inning, achieved by the Chicago White Sox",1,1
35,Question: who is the founder of el pollo loco?. Answer:,['Juan Francisco Ochoa'],The founder of El Pollo Loco is Juan Francisco Ochoa.,The founder of El Pollo Loco is Juan Francisco Ochoa.,1,1
35,Question: where does the phrase train of thought come from?. Answer:,['Thomas Hobbes in his Leviathan'],"The phrase ""train of thought"" originates from the metaphorical comparison of","The phrase ""train of thought"" originates from the metaphorical comparison of",0,0
35,Question: what does ss stand for on naval ships?. Answer:,['Single - screw Steamship'],Stem Steering (or Stem Spreader) on naval ships.,Stem Steering (or Stem Spreader) on naval ships.,0,0
35,Question: who plays voldemort in harry potter and the philosopher's stone?. Answer:,"['Richard Bremmer', 'Ian Hart']",Ralph Fiennes plays Voldemort in Harry Potter and the Phil,Ralph Fiennes plays Voldemort in Harry Potter and the Phil,0,0
35,Question: who issued ashwamedha coins after performing ashvamedha sacrifice?. Answer:,['Samudragupta'],The Mauryan Emperor Chandragupta Maurya issued Ashw,The Mauryan Emperor Chandragupta Maurya issued Ashw,0,0
35,Question: who plays the evil doctor in wonder woman?. Answer:,"['Spanish actress Elena Anaya', 'Elena Anaya']","Dr. Poison, played by Elena Anaya, is the evil doctor","Dr. Poison, the evil doctor in Wonder Woman, is portrayed by",1,0
35,Question: what happens when an air mass is pushed up and over a mountain range?. Answer:,['Orographic lift'],"When an air mass is pushed up and over a mountain range, it cools","When an air mass is pushed up and over a mountain range, it cools",1,1
35,Question: how many paintings of sunflowers did van gogh paint?. Answer:,['two'],Approximately 20-25 sunflower paintings.,Approximately 20-25 sunflower paintings.,0,0
35,Question: panic at the disco song about a wedding?. Answer:,['I Write Sins Not Tragedies'],"Yes, ""The Wedding Song"" is a song by Panic! at","Yes, ""The Wedding Song"" is a song by Panic! at",0,0
35,Question: what percentage of the earth's surface is water?. Answer:,"['roughly 78 %', '78 %']",Approximately 71% of the Earth's surface is water.,Approximately 71% of the Earth's surface is water.,0,0
35,Question: what breed of dog is the teddy bear dog?. Answer:,['Zuchon'],"The Teddy Bear Dog is not a specific breed, but rather a nickname","The Teddy Bear Dog is not a specific breed, but rather a nickname",0,0
35,Question: where did the book small steps take place?. Answer:,"['Austin , Texas']","The book ""Small Steps"" does not specify a specific location where the events","The book ""Small Steps"" takes place in India.",0,0
35,Question: when does agents of shield season five start?. Answer:,"['December 1 , 2017']",Agents of S.H.I.E.L.D. Season,Agents of S.H.I.E.L.D. Season,0,0
35,Question: when was the last time mount ruapehu erupted?. Answer:,['25 September 2007'],The last eruption of Mount Ruapehu occurred in 202,The last eruption of Mount Ruapehu occurred in 202,0,0
35,Question: where is dancing on ice filmed this year?. Answer:,['RAF Bovingdon'],"The location for ""Dancing on Ice"" filming this year is not publicly","The location for ""Dancing on Ice"" filming this year is not publicly",0,0
35,Question: who sang the song i think we're alone now?. Answer:,"['Tiffany', 'Tommy James and the Shondells']","Tanya Tucker originally sang ""I Think We're Alone Now.""","Tanya Tucker originally sang ""I Think We're Alone Now.""",0,0
35,Question: who is the team that beat the eagles this season?. Answer:,"['Seattle Seahawks', 'Kansas City Chiefs', 'Dallas Cowboys']",The team that beat the Eagles this season is the Tampa Bay Bucc,The team that beat the Eagles this season is the Tampa Bay Bucc,0,0
35,Question: what is the meaning of the name sinead?. Answer:,['God forgave / God gratified'],"Sinead is an Irish name, derived from the Gaelic name Sin","Sinead is an Irish name, derived from the Gaelic name Sin",0,0
35,Question: what network is showing the monday night football game?. Answer:,['ESPN'],"The network showing the Monday Night Football game varies, but as of the 2","The network showing the Monday Night Football game varies, but as of the 2",0,0
35,Question: when did houston go to the american league?. Answer:,['2013'],Houston joined the American League in 1965.,Houston joined the American League in 1965.,0,0
35,Question: what year did seven nation army come out?. Answer:,"['March 2003', '2003']",Seven Nation Army was released in the year 2003.,Seven Nation Army was released in the year 2003.,0,0
35,Question: who has the most all ireland hurling medals?. Answer:,['Henry Shefflin'],Nicky Rackard holds the record for the most All-Ireland,Nicky Rackard holds the record for the most All-Ireland,0,0
35,Question: what was the most important new religious figure of the new kingdom of ancient egypt?. Answer:,['Aten'],"Akhenaten, also known as Amenhotep IV, was the most","Akhenaten, also known as Amenhotep IV, was the most",0,0
35,Question: how many wing stops are there in the united states?. Answer:,"['more than 1,000', '1,000']","I don't have real-time data, but as of my last update","I don't have real-time data, but as of my last update",0,0
35,Question: where can i get a state issued id?. Answer:,"['DMV', ""each state 's DMV""]",Obtain a state-issued ID at your local Department of Motor Veh,Obtain a state-issued ID at your local Department of Motor Veh,0,0
35,Question: which condition would most likely require nutrition delivered through tpn?. Answer:,"['short bowel syndrome', 'ulcerative colitis', ""very severe Crohn 's disease"", 'bowel obstruction', 'gastroschisis', 'high - output fistula', 'prolonged diarrhea']","Severe gastrointestinal dysfunction, such as intestinal obst","Severe gastrointestinal dysfunction, such as intestinal obst",0,0
35,Question: how many hospitals are there in the united states?. Answer:,"['5,534', '5,534 registered hospitals']","The exact number of hospitals in the United States can vary, but as of","The exact number of hospitals in the United States can vary, but as of",0,0
35,Question: when was the first documented case of tool mark identification?. Answer:,['1835'],The first documented case of tool mark identification is often attributed to the work of Sir,The first documented case of tool mark identification is believed to be in 18,0,0
35,Question: india participated olympic hockey for the first time?. Answer:,"['1927', '1928']","Yes, India participated in Olympic hockey for the first time in the 19","Yes, India participated in Olympic hockey for the first time in the 19",0,0
35,Question: when did the ouija board first come out?. Answer:,"['July 1 , 1890']",The Ouija board was first patented in 1891.,The Ouija board was first patented in 1891.,0,0
35,Question: who starred in the remake of true grit?. Answer:,"['Jeff Bridges', 'Matt Damon', 'Hailee Steinfeld', 'Barry Pepper', 'Josh Brolin']",The remake of True Grit stars Jeff Bridges and Hailee Ste,The remake of True Grit stars Jeff Bridges and Hailee Ste,1,1
35,Question: who does the music for shimmer and shine?. Answer:,"['Joleen Belle', 'Bobby Tahouri', 'Melanie Fontana', 'Joachim Svare']",The music for Shimmer and Shine is composed by Steve Hampton and Paul,The music for Shimmer and Shine is composed by Steve Hampton and Paul,0,0
35,Question: who sang gonna sit right down and write myself a letter?. Answer:,['Fats Waller'],"The Beatles sang ""Gonna Sit Right Down and Write Myself","The Beatles sang ""Gonna Sit Right Down and Write Myself",0,0
35,Question: how many episodes of greys anatomy season 14?. Answer:,"['21', '24', '24 episodes']",24 episodes in Grey's Anatomy Season 14.,24 episodes (episodes 1-24) make up,1,1
35,Question: how long were the pyramids the tallest structure?. Answer:,"['over 3,800', 'over 3,800 years']",The Great Pyramid of Giza was the tallest man-made structure,The Great Pyramid of Giza was the tallest man-made structure,0,0
35,Question: when will notre dame played michigan state again?. Answer:,['2026'],"The next scheduled game between Notre Dame and Michigan State, as of current","The next scheduled game between Notre Dame and Michigan State, as of current",0,0
35,Question: where does the last name baca come from?. Answer:,['New Mexico'],"The surname Baca likely originates from several possible sources, including Basque","The surname Baca originates from several places, including Spain and various regions",0,0
35,Question: when did the subway open in new york?. Answer:,"['1904', 'October 27 , 1904']","The New York City Subway system began operation on October 27,","The New York City Subway system began operation on October 27,",1,1
35,Question: where does the water from the california aqueduct come from?. Answer:,"['the Sierra Nevada Mountains', 'Sierra Nevada Mountains']","The California Aqueduct primarily receives water from the California State Water Project, which","The California Aqueduct primarily receives water from the California State Water Project, which",0,0
35,Question: when is the last time the vikings were in the nfc championship?. Answer:,"['1976', '2017 / 18']",The Vikings have never been in the NFC Championship as they are an N,The Vikings have never appeared in the NFC Championship as they are an N,0,0
35,Question: avatar the last airbender season 3 episode 12?. Answer:,['The Western Air Temple'],"Title: The Runaway

In Avatar: The Last Airbender","""The Swamp"" is the title of Avatar: The Last Airb",0,0
35,Question: who won season 5 of hell's kitchen?. Answer:,"['Executive Chef Danny Veltri', 'Danny Veltri']",Gordon Ramsay crowned Christina Machamer as the winner of Hell',Gordon Ramsay crowned Christina Machamer as the winner of Hell',0,0
35,Question: what is the function of the pericardial sac?. Answer:,['Lubricates the heart'],"The pericardial sac protects and encloses the heart, providing","The pericardial sac protects and encloses the heart, providing",0,0
35,Question: when was the canadian pacific railway started and finished?. Answer:,['between 1881 and 1885'],The Canadian Pacific Railway was started in 1881 and was officially completed,The Canadian Pacific Railway was started in 1881 and was officially completed,0,0
35,Question: where was the capital of the habsburg empire located?. Answer:,"['Vienna', 'Prague']","Vienna, Austria was the capital of the Habsburg Empire.","Vienna, Austria was the capital of the Habsburg Empire.",1,1
35,Question: who was in charge of the revolutionary war?. Answer:,"['General George Washington', 'the king']",George Washington was the commander-in-chief of the Continental Army during,George Washington was the commander-in-chief of the Continental Army during,1,1
35,Question: what does the sun represent on the uruguay flag?. Answer:,['the May Revolution of 1810'],"The sun on the Uruguay flag represents the Sun of May, a symbol","The sun on the Uruguay flag represents the Sun of May, a symbol",0,0
